player,year,round,elo,elo_new
d ogilvie jr,1934,r1r2,1485.7004693907327,1480.6956121184216
t kerrigan,1934,r1r2,1502.0848250929855,1497.0802558099062
g kerrigan,1934,r1r2,1458.393209886978,1440.7176330481896
c r somerville,1934,r1r2,1469.3161136884798,1445.3056030113835
w p turnesa,1934,r1r2,1507.5462769937365,1505.709365626624
s parks jr,1934,r1r2,1485.7004693907327,1461.6902441036232
j perelli,1934,r1r2,1485.7004693907327,1474.3604894468222
w d fondren,1934,r1r2,1485.7004693907327,1468.0253667752227
b howell,1934,r1r2,1502.0848250929855,1490.7451331383068
f mcleod,1934,r1r2,1480.2390174899817,1453.061135450015
g sargent,1934,r1r2,1480.2390174899817,1468.8989421290137
cw hall,1934,r1r2,1485.7004693907327,1461.6902441036232
g jacobus,1934,r1r2,1485.7004693907327,1464.857805439423
w emery,1934,r1r2,1496.6233731922346,1494.7862689575509
s perry,1934,r1r2,1496.6233731922346,1478.9484622785521
j vincent,1934,r1r2,1480.2390174899817,1456.2286967858147
w dow,1934,r1r2,1474.7775655892308,1450.7671497555007
j sweetser,1934,r1r2,1480.2390174899817,1449.8935741142152
ct wilson,1934,r1r2,1480.2390174899817,1446.7260127784155
b mitchell,1934,r1r2,1458.393209886978,1424.8798263691908
c walker,1934,r1r2,1436.5474022839742,1371.3580311197438
b mehlhorn,1934,r1r2,1491.1619212914836,1482.9895983892302
w cox,1934,r1r2,1491.1619212914836,1489.3247210608297
h cooper,1934,r1r2,1491.1619212914836,1486.15715972503
f clark,1934,r1r2,1469.3161136884798,1442.1380416755837
t manero,1934,r1r2,1474.7775655892308,1457.1022724271002
e french,1934,r1r2,1534.8535364974912,1533.0171124697533
d metz,1934,r1r2,1507.5462769937365,1502.5418042908243
h barron,1934,r1r2,1480.2390174899817,1465.731380793214
cg stevens,1934,r1r2,1469.3161136884798,1435.8029190039842
h smith,1934,r1r3,1567.8602871635505,1603.5306724788452
c wood,1934,r1r3,1552.8960531911944,1584.1782580191475
b burke,1934,r1r3,1553.7696261973686,1587.2457933314242
p runyan,1934,r1r3,1536.5114050880409,1565.5993502039717
e dundley,1934,r1r3,1542.8465277596404,1574.1285395041293
w macfarlane,1934,r1r3,1530.1762824164414,1554.8762158635584
al espinosa,1934,r1r3,1531.0498563130222,1549.167969971503
j hines,1934,r1r3,1561.525164491951,1584.0317541067407
h mcspaden,1934,r1r3,1501.1213916291504,1512.657104001209
msmith,1934,r1r3,1539.6789664238406,1562.1851356541808
m dutra,1934,r1r3,1523.8411597448417,1541.9591364806045
a watrous,1934,r1r3,1527.0087210806414,1547.3207033836175
whagen,1934,r1r3,1546.5609305195949,1571.2611770915523
r t jones jr,1934,r1r3,1509.7505011531052,1523.4803208966912
d shute,1934,r1r3,1538.8053928227055,1552.5357634690797
l diegel,1934,r1r3,1541.9729541585052,1562.2852218189933
r s stonehouse,1934,r1r3,1539.6789664238406,1559.9911901839027
k laffoon,1934,r1r3,1528.4291355109706,1539.9653629164345
j revolta,1934,r1r3,1524.7147336414228,1538.4448359999801
w j schwartz,1934,r1r3,1524.7147336414228,1547.2206178810923
j golden,1934,r1r3,1549.7284918553946,1567.8469628847433
c yates,1934,r1r3,1516.0856238247047,1523.233726514711
j w dawson,1934,r1r3,1530.1762824164414,1541.71254304189
h picard,1934,r1r3,1546.5609305195949,1560.291449740162
h ciuci,1934,r1r3,1530.1762824164414,1546.1004339824462
t creavy,1934,r1r3,1530.1762824164414,1532.936761160778
v ghezzi,1934,r1r3,1501.1213916291504,1508.2692130606529
b cruickshank,1934,r1r3,1527.0087210806414,1527.5751941511148
j foulis,1934,r1r3,1492.4922823966294,1493.0581062905849
m turnesa,1934,r1r3,1518.379610969823,1523.333811513681
c lacey,1934,r1r3,1530.1762824164414,1532.936761160778
j kinder,1934,r1r3,1494.7862689575509,1497.546081080892
p perkins,1934,r1r3,1520.673598409042,1525.627842332568
g t dunlap jr,1934,r1r3,1506.5829398173055,1504.955081748136
j turnesa,1934,r1r3,1515.2120496340233,1517.9722448997718
j j farrell,1934,r1r3,1482.116023614352,1467.3240364838687
j paletti,1934,r1r3,1519.800024807907,1522.5603067351851
e ball,1934,r1r3,1523.8411597448417,1535.3773000697704
abe espinosa,1934,r1r3,1500.247817145706,1500.813785819445
g kunes,1934,r1r3,1468.8989421290137,1456.3006565649653
d ogilvie jr,1934,r1r3,1480.6956121184216,1474.6793805717919
t kerrigan,1934,r1r3,1497.0802558099062,1484.4824924548634
g kerrigan,1934,r1r3,1440.7176330481896,1428.118833318619
c r somerville,1934,r1r3,1445.3056030113835,1432.7068864485423
w p turnesa,1934,r1r3,1505.709365626624,1495.3057092796962
s parks jr,1934,r1r3,1461.6902441036232,1438.1220989079752
j perelli,1934,r1r3,1474.3604894468222,1459.5683589825746
w d fondren,1934,r1r3,1468.0253667752227,1459.814956093589
b howell,1934,r1r3,1490.7451331383068,1467.1775243294155
f mcleod,1934,r1r3,1453.061135450015,1427.2988871268813
g sargent,1934,r1r3,1468.8989421290137,1447.5248746838531
cw hall,1934,r1r3,1461.6902441036232,1442.5099898485314
g jacobus,1934,r1r3,1464.857805439423,1447.8715547150068
w emery,1934,r1r3,1494.7862689575509,1479.9945173186675
s perry,1934,r1r3,1478.9484622785521,1457.5745801218338
j vincent,1934,r1r3,1456.2286967858147,1437.0483426593626
w dow,1934,r1r3,1450.7671497555007,1425.0048596458
j sweetser,1934,r1r3,1449.8935741142152,1417.549431694693
ct wilson,1934,r1r3,1446.7260127784155,1414.3818127733712
b mitchell,1934,r1r3,1424.8798263691908,1383.7594500276462
c walker,1934,r1r3,1371.3580311197438,1314.8790896290416
b mehlhorn,1934,r1r3,1482.9895983892302,1481.3613002638888
w cox,1934,r1r3,1489.3247210608297,1483.3086495910231
h cooper,1934,r1r3,1486.15715972503,1475.753138465085
f clark,1934,r1r3,1442.1380416755837,1418.5695403202585
t manero,1934,r1r3,1457.1022724271002,1433.5340433144183
h smith,1934,r1r4,1603.5306724788452,1637.802889869273
c wood,1934,r1r4,1584.1782580191475,1616.743000935264
b burke,1934,r1r4,1587.2457933314242,1618.1035398445094
p runyan,1934,r1r4,1565.5993502039717,1596.4566394044734
e dundley,1934,r1r4,1574.1285395041293,1601.5718851225224
w macfarlane,1934,r1r4,1554.8762158635584,1577.1979728325764
al espinosa,1934,r1r4,1549.167969971503,1569.782546447968
j hines,1934,r1r4,1584.0317541067407,1604.6470630527954
h mcspaden,1934,r1r4,1512.657104001209,1533.270928665659
msmith,1934,r1r4,1562.1851356541808,1582.7999839255745
m dutra,1934,r1r4,1541.9591364806045,1560.8665017425606
a watrous,1934,r1r4,1547.3207033836175,1566.2281798993956
whagen,1934,r1r4,1571.2611770915523,1588.4620929514688
r t jones jr,1934,r1r4,1523.4803208966912,1540.6802437230135
d shute,1934,r1r4,1552.5357634690797,1569.7362869696285
l diegel,1934,r1r4,1562.2852218189933,1577.7788875330039
r s stonehouse,1934,r1r4,1559.9911901839027,1575.484807851343
k laffoon,1934,r1r4,1539.9653629164345,1553.7515022376751
j revolta,1934,r1r4,1538.4448359999801,1552.230943866172
w j schwartz,1934,r1r4,1547.2206178810923,1561.0069076620925
j golden,1934,r1r4,1567.8469628847433,1579.9266222405645
c yates,1934,r1r4,1523.233726514711,1535.312459629954
j w dawson,1934,r1r4,1541.71254304189,1552.0845954368638
h picard,1934,r1r4,1560.291449740162,1570.6638890378413
h ciuci,1934,r1r4,1546.1004339824462,1554.765515838023
t creavy,1934,r1r4,1532.936761160778,1541.6015706513735
v ghezzi,1934,r1r4,1508.2692130606529,1516.933517539426
b cruickshank,1934,r1r4,1527.5751941511148,1534.5328317310189
j foulis,1934,r1r4,1493.0581062905849,1500.0150412479886
m turnesa,1934,r1r4,1523.333811513681,1530.2913620260808
c lacey,1934,r1r4,1532.936761160778,1538.1874475481043
j kinder,1934,r1r4,1497.546081080892,1499.3819219781305
p perkins,1934,r1r4,1525.627842332568,1525.757193704855
g t dunlap jr,1934,r1r4,1504.955081748136,1501.6698880442805
j turnesa,1934,r1r4,1517.9722448997718,1514.6873163346806
j j farrell,1934,r1r4,1467.3240364838687,1462.3310254308838
j paletti,1934,r1r4,1522.5603067351851,1517.5684105298221
e ball,1934,r1r4,1535.3773000697704,1526.971544388459
abe espinosa,1934,r1r4,1500.813785819445,1492.4073235112512
g kunes,1934,r1r4,1456.3006565649653,1447.8933039669203
d ogilvie jr,1934,r1r4,1474.6793805717919,1466.272392909613
t kerrigan,1934,r1r4,1484.4824924548634,1469.247454758235
g kerrigan,1934,r1r4,1428.118833318619,1416.2968051226478
c r somerville,1934,r1r4,1432.7068864485423,1420.8849476210457
w p turnesa,1934,r1r4,1495.3057092796962,1481.7779509596405
s parks jr,1934,r1r4,1438.1220989079752,1422.886142745666
j perelli,1934,r1r4,1459.5683589825746,1444.332824793569
w d fondren,1934,r1r4,1459.814956093589,1441.1653036822354
b howell,1934,r1r4,1467.1775243294155,1448.5280179513431
f mcleod,1934,r1r4,1427.2988871268813,1406.9415352249182
g sargent,1934,r1r4,1447.5248746838531,1427.1679182641706
cw hall,1934,r1r4,1442.5099898485314,1420.445873412484
g jacobus,1934,r1r4,1447.8715547150068,1425.80754356057
w emery,1934,r1r4,1479.9945173186675,1454.517020370573
s perry,1934,r1r4,1457.5745801218338,1432.0966371842303
j vincent,1934,r1r4,1437.0483426593626,1411.5699961900737
w dow,1934,r1r4,1425.0048596458,1397.8192169566473
j sweetser,1934,r1r4,1417.549431694693,1388.6565829535123
ct wilson,1934,r1r4,1414.3818127733712,1383.781841263025
b mitchell,1934,r1r4,1383.7594500276462,1336.088276572973
c walker,1934,r1r4,1314.8790896290416,1263.7925086661107
g sarazen,1935,r1,1500,1538.6164727721641
c wood,1935,r1,1616.743000935264,1532.7475196666571
o dutra,1935,r1,1500,1526.87856656115
h picard,1935,r1,1570.6638890378413,1544.4854258776713
d shute,1935,r1,1569.7362869696285,1509.2717072446285
l little jr,1935,r1,1500,1503.4027541391213
p runyan,1935,r1,1596.4566394044734,1526.87856656115
v ghezzi,1935,r1,1516.933517539426,1509.2717072446285
b cruickshank,1935,r1,1534.5328317310189,1491.664847928107
j hines,1935,r1,1604.6470630527954,1526.87856656115
b nelson,1935,r1,1500,1521.0096134556427
j turnesa,1935,r1,1514.6873163346806,1509.2717072446285
r mangrum,1935,r1,1500,1538.6164727721641
j revolta,1935,r1,1552.230943866172,1526.87856656115
w hagen,1935,r1,1500,1509.2717072446285
s parks jr,1935,r1,1422.886142745666,1503.4027541391213
j w dawson,1935,r1,1552.0845954368638,1497.5338010336143
al espinosa,1935,r1,1569.782546447968,1491.664847928107
c clark,1935,r1,1500,1485.7958948225998
l diegel,1935,r1,1577.7788875330039,1515.1406603501357
e dudley,1935,r1,1500,1509.2717072446285
h mcspaden,1935,r1,1533.270928665659,1497.5338010336143
h smith,1935,r1,1637.802889869273,1503.4027541391213
c yates,1935,r1,1535.312459629954,1497.5338010336143
h cooper,1935,r1,1475.753138465085,1509.2717072446285
r t jones jr,1935,r1,1540.6802437230135,1503.4027541391213
m rurnesa,1935,r1,1500,1515.1406603501357
g kunes,1935,r1,1447.8933039669203,1491.664847928107
k laffoon,1935,r1,1553.7515022376751,1491.664847928107
p perkins,1935,r1,1525.757193704855,1485.7958948225998
m dutra,1935,r1,1560.8665017425606,1462.3200824005712
w macfarlane,1935,r1,1577.1979728325764,1509.2717072446285
d metz,1935,r1,1502.5418042908243,1497.5338010336143
a watrous,1935,r1,1566.2281798993956,1479.9269417170926
j golden,1935,r1,1579.9266222405645,1497.5338010336143
b mehlhorn,1935,r1,1481.3613002638888,1491.664847928107
t armour,1935,r1,1500,1509.2717072446285
b burke,1935,r1,1618.1035398445094,1503.4027541391213
j j farrell,1935,r1,1462.3310254308838,1503.4027541391213
j foulis,1935,r1,1500.0150412479886,1462.3200824005712
w goggin,1935,r1,1500,1538.6164727721641
f haas jr,1935,r1,1500,1497.5338010336143
w cox,1935,r1,1483.3086495910231,1509.2717072446285
f walsh,1935,r1,1500,1497.5338010336143
h ciuci,1935,r1,1554.765515838023,1474.0579886115856
t manero,1935,r1,1433.5340433144183,1515.1406603501357
a kay,1935,r1,1500,1479.9269417170926
g moreland,1935,r1,1500,1479.9269417170926
o white,1935,r1,1500,1491.664847928107
abe espinosa,1935,r1,1492.4073235112512,1479.9269417170926
j hutchison,1935,r1,1500,1479.9269417170926
j thomson,1935,r1,1500,1503.4027541391213
p tiso,1935,r1,1500,1491.664847928107
b macdonald,1935,r1,1500,1509.2717072446285
rs stonehouse,1935,r1,1500,1479.9269417170926
w kozak,1935,r1,1500,1479.9269417170926
wj schwartz,1935,r1,1500,1491.664847928107
l hamman,1935,r1,1500,1497.5338010336143
c egan,1935,r1,1500,1485.7958948225998
j munger,1935,r1,1500,1474.0579886115856
g sargent,1935,r1,1427.1679182641706,1468.1890355060784
j westland,1935,r1,1500,1485.7958948225998
f mcleod,1935,r1,1406.9415352249182,1444.7132230840498
w klein,1935,r1,1500,1515.1406603501357
g sarazen,1935,r1r2,1538.6164727721641,1574.37647822555
c wood,1935,r1r2,1532.7475196666571,1560.80370739307
o dutra,1935,r1r2,1526.87856656115,1558.7864902939789
h picard,1935,r1r2,1544.4854258776713,1595.6529516753
d shute,1935,r1r2,1509.2717072446285,1525.7718834284808
l little jr,1935,r1r2,1503.4027541391213,1512.1991144744297
p runyan,1935,r1r2,1526.87856656115,1551.0827880579823
v ghezzi,1935,r1r2,1509.2717072446285,1525.7718834284808
b cruickshank,1935,r1r2,1491.664847928107,1500.4609821470651
j hines,1935,r1r2,1526.87856656115,1558.7864902939789
b nelson,1935,r1r2,1521.0096134556427,1533.658166864426
j turnesa,1935,r1r2,1509.2717072446285,1525.7718834284808
r mangrum,1935,r1r2,1538.6164727721641,1574.37647822555
j revolta,1935,r1r2,1526.87856656115,1543.3790858219859
w hagen,1935,r1r2,1509.2717072446285,1533.4755856644772
s parks jr,1935,r1r2,1503.4027541391213,1519.9028167104264
j w dawson,1935,r1r2,1497.5338010336143,1502.4781970085608
al espinosa,1935,r1r2,1491.664847928107,1492.7572799110687
c clark,1935,r1r2,1485.7958948225998,1471.4808098261644
l diegel,1935,r1r2,1515.1406603501357,1527.7890994005386
e dudley,1935,r1r2,1509.2717072446285,1518.0681811924842
h mcspaden,1935,r1r2,1497.5338010336143,1502.4781970085608
h smith,1935,r1r2,1503.4027541391213,1500.643561120435
c yates,1935,r1r2,1497.5338010336143,1510.1818992445574
h cooper,1935,r1r2,1509.2717072446285,1506.5126278384894
r t jones jr,1935,r1r2,1503.4027541391213,1512.1991144744297
m rurnesa,1935,r1r2,1515.1406603501357,1523.9372482825404
g kunes,1935,r1r2,1491.664847928107,1492.7572799110687
k laffoon,1935,r1r2,1491.664847928107,1488.9054287930703
p perkins,1935,r1r2,1485.7958948225998,1486.8882142981574
m dutra,1935,r1r2,1462.3200824005712,1436.4489976508644
w macfarlane,1935,r1r2,1509.2717072446285,1502.6607767204912
d metz,1935,r1r2,1497.5338010336143,1498.6263458905626
a watrous,1935,r1r2,1479.9269417170926,1473.3154468140492
j golden,1935,r1r2,1497.5338010336143,1498.6263458905626
b mehlhorn,1935,r1r2,1491.664847928107,1500.4609821470651
t armour,1935,r1r2,1509.2717072446285,1506.5126278384894
b burke,1935,r1r2,1503.4027541391213,1500.643561120435
j j farrell,1935,r1r2,1503.4027541391213,1504.4954122384333
j foulis,1935,r1r2,1462.3200824005712,1444.152699886861
w goggin,1935,r1r2,1538.6164727721641,1562.8209248715555
f haas jr,1935,r1r2,1497.5338010336143,1498.6263458905626
w cox,1935,r1r2,1509.2717072446285,1506.5126278384894
f walsh,1935,r1r2,1497.5338010336143,1463.9596858285781
h ciuci,1935,r1r2,1474.0579886115856,1444.3352752209767
t manero,1935,r1r2,1515.1406603501357,1516.2335460465438
a kay,1935,r1r2,1479.9269417170926,1465.6117445780528
g moreland,1935,r1r2,1479.9269417170926,1465.6117445780528
o white,1935,r1r2,1491.664847928107,1485.0535776750721
abe espinosa,1935,r1r2,1479.9269417170926,1469.463595696051
j hutchison,1935,r1r2,1479.9269417170926,1469.463595696051
j thomson,1935,r1r2,1503.4027541391213,1512.1991144744297
p tiso,1935,r1r2,1491.664847928107,1481.201726557074
b macdonald,1935,r1r2,1509.2717072446285,1494.9570744844948
rs stonehouse,1935,r1r2,1479.9269417170926,1465.6117445780528
w kozak,1935,r1r2,1479.9269417170926,1454.056191224058
wj schwartz,1935,r1r2,1491.664847928107,1485.0535776750721
l hamman,1935,r1r2,1497.5338010336143,1475.515239182573
c egan,1935,r1r2,1485.7958948225998,1459.9252564721696
j munger,1935,r1r2,1474.0579886115856,1440.4834241029785
g sargent,1935,r1r2,1468.1890355060784,1426.9106573431668
j westland,1935,r1r2,1485.7958948225998,1444.5178520001766
f mcleod,1935,r1r2,1444.7132230840498,1399.5825517077883
w klein,1935,r1r2,1515.1406603501357,1520.085397164542
g sarazen,1935,r1r3,1574.37647822555,1607.8660246027068
c wood,1935,r1r3,1560.80370739307,1603.0465674969826
o dutra,1935,r1r3,1558.7864902939789,1598.1114482720948
h picard,1935,r1r3,1595.6529516753,1632.06079046355
d shute,1935,r1r3,1525.7718834284808,1553.4247417588897
l little jr,1935,r1r3,1512.1991144744297,1534.015984424263
p runyan,1935,r1r3,1551.0827880579823,1569.9825595743619
v ghezzi,1935,r1r3,1525.7718834284808,1544.6711560953609
b cruickshank,1935,r1r3,1500.4609821470651,1513.5240392043515
j hines,1935,r1r3,1558.7864902939789,1577.6864150571942
b nelson,1935,r1r3,1533.658166864426,1552.5575942016872
j turnesa,1935,r1r3,1525.7718834284808,1541.753294207518
r mangrum,1935,r1r3,1574.37647822555,1599.112438939178
j revolta,1935,r1r3,1543.3790858219859,1562.2787047554002
w hagen,1935,r1r3,1533.4755856644772,1561.1285950766437
s parks jr,1935,r1r3,1519.9028167104264,1535.8841128241738
j w dawson,1935,r1r3,1502.4781970085608,1515.541293009963
al espinosa,1935,r1r3,1492.7572799110687,1499.9844648666826
c clark,1935,r1r3,1471.4808098261644,1467.0361408480956
l diegel,1935,r1r3,1527.7890994005386,1540.8526877895456
e dudley,1935,r1r3,1518.0681811924842,1528.2137177639443
h mcspaden,1935,r1r3,1502.4781970085608,1506.7877073464342
h smith,1935,r1r3,1500.643561120435,1502.0351741494014
c yates,1935,r1r3,1510.1818992445574,1517.4094205997933
h cooper,1935,r1r3,1506.5126278384894,1507.904354307941
r t jones jr,1935,r1r3,1512.1991144744297,1525.2623987607342
m rurnesa,1935,r1r3,1523.9372482825404,1531.165037513927
g kunes,1935,r1r3,1492.7572799110687,1488.3130173153108
k laffoon,1935,r1r3,1488.9054287930703,1496.1325398230138
p perkins,1935,r1r3,1486.8882142981574,1488.2795629004277
m dutra,1935,r1r3,1436.4489976508644,1423.2500841829385
w macfarlane,1935,r1r3,1502.6607767204912,1498.2167049218538
d metz,1935,r1r3,1498.6263458905626,1505.8536437907715
a watrous,1935,r1r3,1473.3154468140492,1468.8708126898455
j golden,1935,r1r3,1498.6263458905626,1494.1821962393997
b mehlhorn,1935,r1r3,1500.4609821470651,1501.8525916529798
t armour,1935,r1r3,1506.5126278384894,1504.986492420098
b burke,1935,r1r3,1500.643561120435,1502.0351741494014
j j farrell,1935,r1r3,1504.4954122384333,1497.133514012756
j foulis,1935,r1r3,1444.152699886861,1433.8717921035734
w goggin,1935,r1r3,1562.8209248715555,1572.9673444930515
f haas jr,1935,r1r3,1498.6263458905626,1500.0179200150856
w cox,1935,r1r3,1506.5126278384894,1499.1507686444122
f walsh,1935,r1r3,1463.9596858285781,1444.92556489496
h ciuci,1935,r1r3,1444.3352752209767,1425.300785189451
t manero,1935,r1r3,1516.2335460465438,1511.789737448815
a kay,1935,r1r3,1465.6117445780528,1449.495516786269
g moreland,1935,r1r3,1465.6117445780528,1455.331240561955
o white,1935,r1r3,1485.0535776750721,1480.6091673855137
abe espinosa,1935,r1r3,1469.463595696051,1450.4295789970167
j hutchison,1935,r1r3,1469.463595696051,1447.5117171091738
j thomson,1935,r1r3,1512.1991144744297,1504.8373655458336
p tiso,1935,r1r3,1481.201726557074,1473.8393807685804
b macdonald,1935,r1r3,1494.9570744844948,1481.7592685150762
rs stonehouse,1935,r1r3,1465.6117445780528,1440.74193112274
w kozak,1935,r1r3,1454.056191224058,1429.1861597521945
wj schwartz,1935,r1r3,1485.0535776750721,1463.101996058456
l hamman,1935,r1r3,1475.515239182573,1447.7277517931172
c egan,1935,r1r3,1459.9252564721696,1432.1374736700814
j munger,1935,r1r3,1440.4834241029785,1409.7774145388244
g sargent,1935,r1r3,1426.9106573431668,1384.53294779054
j westland,1935,r1r3,1444.5178520001766,1407.9761940572525
f mcleod,1935,r1r3,1399.5825517077883,1342.6150300640516
w klein,1935,r1r3,1520.085397164542,1521.4773874005243
g sarazen,1935,r1r4,1607.8660246027068,1646.8508829649306
c wood,1935,r1r4,1603.0465674969826,1642.0313256294196
o dutra,1935,r1r4,1598.1114482720948,1632.6909569732554
h picard,1935,r1r4,1632.06079046355,1662.2358620478424
d shute,1935,r1r4,1553.4247417588897,1581.3956160473524
l little jr,1935,r1r4,1534.015984424263,1559.7838954195274
p runyan,1935,r1r4,1569.9825595743619,1593.5486226704136
v ghezzi,1935,r1r4,1544.6711560953609,1566.0341334510672
b cruickshank,1935,r1r4,1513.5240392043515,1532.6838226507916
j hines,1935,r1r4,1577.6864150571942,1596.847488427055
b nelson,1935,r1r4,1552.5575942016872,1571.7181568217864
j turnesa,1935,r1r4,1541.753294207518,1567.5213600680295
r mangrum,1935,r1r4,1599.112438939178,1616.0713800486571
j revolta,1935,r1r4,1562.2787047554002,1579.2368905580624
w hagen,1935,r1r4,1561.1285950766437,1575.8841840074863
s parks jr,1935,r1r4,1535.8841128241738,1550.6391934442565
j w dawson,1935,r1r4,1515.541293009963,1528.0933956852996
al espinosa,1935,r1r4,1499.9844648666826,1512.536261365042
